-321904,296307877	236935,2095758	0	236935,2095758	317411,283652769	0	0	0	0	
236935,2095758	-700633,873801666	208522,568982844	317411,283652769	445457,778558644	303204,963356291	0	0	0	
0	208522,568982844	-378729,577493789	0	303204,963356291	208522,568982844	0	0	0	
236935,2095758	317411,283652769	0	-700633,873801666	445457,778558644	0	208522,568982844	303204,963356291	0	
317411,283652769	445457,778558644	303204,963356291	445457,778558644	-1484713,7320916	403734,786314511	303204,963356291	403734,786314511	296549,787530703	
0	303204,963356291	208522,568982844	0	403734,786314511	-784079,858289931	0	296549,787530703	195212,217331667	
0	0	0	208522,568982844	303204,963356291	0	-378729,577493789	208522,568982844	0	
0	0	0	303204,963356291	403734,786314511	296549,787530703	208522,568982844	-784079,858289931	195212,217331667	
0	0	0	0	296549,787530703	195212,217331667	0	195212,217331667	-405350,280796142	
