0	0	0	-182205,592509465	-721521,501123541	-178555,158052305	0	0	0	0	-873807,655133937	-3441849,52062881	-847117,105180469	0	0	0	0	-254698,235057503	-999403,259190865	-245003,394537929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	-178555,158052305	-686972,096569414	-164930,890232402	0	0	0	0	-847117,105180469	-3205700,19897052	-755732,994304793	0	0	0	0	-245003,394537929	-915878,002915848	-212935,606919995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	-164930,890232402	-329861,780464804	0	0	0	0	0	-755732,994304793	-1511465,98860959	0	0	0	0	0	-212935,606919995	-425871,213839989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	-425871,213839989	-212935,606919995	0	0	0	0	0	-1994554,86554129	-997277,432770645	0	0	0	0	0	-571406,218930655	-285703,109465328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	-212935,606919995	-915878,002915848	-245003,394537929	0	0	0	0	-997277,432770645	-4502239,4578278	-1253842,29614326	0	0	0	0	-285703,109465328	-1335241,72599805	-381917,753533699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	-245003,394537929	-999403,259190865	-254698,235057503	0	0	0	0	-1253842,29614326	-5215000,92199454	-1353658,16485401	0	0	0	0	-381917,753533699	-1608097,2018064	-422130,847369504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	-254698,235057503	-1018792,94023001	-254698,235057503	0	0	0	0	-1353658,16485401	-5414632,65941606	-1353658,16485401	0	0	0	0	-422130,847369504	-1688523,38947801	-422130,847369504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	-254698,235057503	-999403,259190865	-245003,394537929	0	0	0	0	-1353658,16485401	-5215000,92199454	-1253842,29614326	0	0	0	0	-422130,847369504	-1608097,2018064	-381917,753533699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	-245003,394537929	-915878,002915848	-212935,606919995	0	0	0	0	-1253842,29614326	-4502239,4578278	-997277,432770645	0	0	0	0	-381917,753533699	-1335241,72599805	-285703,109465328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	-212935,606919995	-425871,213839989	0	0	0	0	0	-997277,432770645	-1994554,86554129	0	0	0	0	0	-285703,109465328	-571406,218930655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	-571406,218930655	-285703,109465328	0	0	0	0	0	-2618302,24882342	-1309151,12441171	0	0	0	0	0	-737744,905481057	-368872,452740528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	-285703,109465328	-1335241,72599805	-381917,753533699	0	0	0	0	-1309151,12441171	-7007123,81970382	-2194410,7854402	0	0	0	0	-368872,452740528	-2168320,18385386	-715287,6391864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-381917,753533699	-1608097,2018064	-422130,847369504	0	0	0	0	-2194410,7854402	-10822376,7121471	-3216777,57063337	0	0	0	0	-715287,6391864	-3803091,15426716	-1186257,93794718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-422130,847369504	-1688523,38947801	-422130,847369504	0	0	0	0	-3216777,57063337	-12867110,2825335	-3216777,57063337	0	0	0	0	-1186257,93794718	-4745031,75178872	-1186257,93794718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-422130,847369504	-1608097,2018064	-381917,753533699	0	0	0	0	-3216777,57063337	-10822376,7121471	-2194410,7854402	0	0	0	0	-1186257,93794718	-3803091,15426716	-715287,6391864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-381917,753533699	-1335241,72599805	-285703,109465328	0	0	0	0	-2194410,7854402	-7007123,81970382	-1309151,12441171	0	0	0	0	-715287,6391864	-2168320,18385386	-368872,452740528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-285703,109465328	-571406,218930655	0	0	0	0	0	-1309151,12441171	-2618302,24882342	0	0	0	0	0	-368872,452740528	-737744,905481057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-737744,905481057	-368872,452740528	0	0	0	0	0	-2950979,62192423	-1475489,81096211	0	0	0	0	0	-737744,905481057	-368872,452740528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-368872,452740528	-2168320,18385386	-715287,6391864	0	0	0	0	-1475489,81096211	-8673280,73541542	-2861150,5567456	0	0	0	0	-368872,452740528	-2168320,18385386	-715287,6391864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-715287,6391864	-3803091,15426716	-1186257,93794718	0	0	0	0	-2861150,5567456	-15212364,6170686	-4745031,75178872	0	0	0	0	-715287,6391864	-3803091,15426716	-1186257,93794718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1186257,93794718	-4745031,75178872	-1186257,93794718	0	0	0	0	-4745031,75178872	-18980127,0071549	-4745031,75178872	0	0	0	0	-1186257,93794718	-4745031,75178872	-1186257,93794718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1186257,93794718	-3803091,15426716	-715287,6391864	0	0	0	0	-4745031,75178872	-15212364,6170686	-2861150,5567456	0	0	0	0	-1186257,93794718	-3803091,15426716	-715287,6391864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-715287,6391864	-2168320,18385386	-368872,452740528	0	0	0	0	-2861150,5567456	-8673280,73541542	-1475489,81096211	0	0	0	0	-715287,6391864	-2168320,18385386	-368872,452740528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-368872,452740528	-737744,905481057	0	0	0	0	0	-1475489,81096211	-2950979,62192423	0	0	0	0	0	-368872,452740528	-737744,905481057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-737744,905481057	-368872,452740528	0	0	0	0	0	-2618302,24882342	-1309151,12441171	0	0	0	0	0	-571406,218930655	-285703,109465328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-368872,452740528	-2168320,18385386	-715287,6391864	0	0	0	0	-1309151,12441171	-7007123,81970382	-2194410,7854402	0	0	0	0	-285703,109465328	-1335241,72599805	-381917,753533699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-715287,6391864	-3803091,15426716	-1186257,93794718	0	0	0	0	-2194410,7854402	-10822376,7121471	-3216777,57063337	0	0	0	0	-381917,753533699	-1608097,2018064	-422130,847369504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1186257,93794718	-4745031,75178872	-1186257,93794718	0	0	0	0	-3216777,57063337	-12867110,2825335	-3216777,57063337	0	0	0	0	-422130,847369504	-1688523,38947801	-422130,847369504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1186257,93794718	-3803091,15426716	-715287,6391864	0	0	0	0	-3216777,57063337	-10822376,7121471	-2194410,7854402	0	0	0	0	-422130,847369504	-1608097,2018064	-381917,753533699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-715287,6391864	-2168320,18385386	-368872,452740528	0	0	0	0	-2194410,7854402	-7007123,81970382	-1309151,12441171	0	0	0	0	-381917,753533699	-1335241,72599805	-285703,109465328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-368872,452740528	-737744,905481057	0	0	0	0	0	-1309151,12441171	-2618302,24882342	0	0	0	0	0	-285703,109465328	-571406,218930655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-571406,218930655	-285703,109465328	0	0	0	0	0	-1994554,86554129	-997277,432770645	0	0	0	0	0	-425871,213839989	-212935,606919995	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-285703,109465328	-1335241,72599805	-381917,753533699	0	0	0	0	-997277,432770645	-4502239,4578278	-1253842,29614326	0	0	0	0	-212935,606919995	-915878,002915848	-245003,394537929	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-381917,753533699	-1608097,2018064	-422130,847369504	0	0	0	0	-1253842,29614326	-5215000,92199454	-1353658,16485401	0	0	0	0	-245003,394537929	-999403,259190865	-254698,235057503	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-422130,847369504	-1688523,38947801	-422130,847369504	0	0	0	0	-1353658,16485401	-5414632,65941606	-1353658,16485401	0	0	0	0	-254698,235057503	-1018792,94023001	-254698,235057503	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-422130,847369504	-1608097,2018064	-381917,753533699	0	0	0	0	-1353658,16485401	-5215000,92199454	-1253842,29614326	0	0	0	0	-254698,235057503	-999403,259190865	-245003,394537929	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-381917,753533699	-1335241,72599805	-285703,109465328	0	0	0	0	-1253842,29614326	-4502239,4578278	-997277,432770645	0	0	0	0	-245003,394537929	-915878,002915848	-212935,606919995	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-285703,109465328	-571406,218930655	0	0	0	0	0	-997277,432770645	-1994554,86554129	0	0	0	0	0	-212935,606919995	-425871,213839989	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-425871,213839989	-212935,606919995	0	0	0	0	0	-1511465,98860959	-755732,994304793	0	0	0	0	0	-329861,780464804	-164930,890232402	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-212935,606919995	-915878,002915848	-245003,394537929	0	0	0	0	-755732,994304793	-3205700,19897053	-847117,105180469	0	0	0	0	-164930,890232402	-686972,096569414	-178555,158052305	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-245003,394537929	-999403,259190865	-254698,235057503	0	0	0	0	-847117,105180469	-3441849,52062881	-873807,655133937	0	0	0	0	-178555,158052305	-721521,501123541	-182205,592509465	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-254698,235057503	-1018792,94023001	-254698,235057503	0	0	0	0	-873807,655133937	-3495230,62053575	-873807,655133937	0	0	0	0	-182205,592509465	-728822,37003786	-182205,592509465	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-254698,235057503	-999403,259190865	-245003,394537929	0	0	0	0	-873807,655133937	-3441849,52062881	-847117,105180469	0	0	0	0	-182205,592509465	-721521,501123541	-178555,158052305	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-245003,394537929	-915878,002915848	-212935,606919995	0	0	0	0	-847117,105180469	-3205700,19897052	-755732,994304793	0	0	0	0	-178555,158052305	-686972,096569414	-164930,890232402	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-212935,606919995	-425871,213839989	0	0	0	0	0	-755732,994304793	-1511465,98860959	0	0	0	0	0	-164930,890232402	-329861,780464804	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-329861,780464804	-164930,890232402	0	0	0	0	0	-659723,560929607	-329861,780464804	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-164930,890232402	-686972,096569414	-178555,158052305	0	0	0	0	-329861,780464804	-1373944,19313883	-357110,316104611	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-178555,158052305	-721521,501123541	-182205,592509465	0	0	0	0	-357110,316104611	-1443043,00224708	-364411,18501893	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-182205,592509465	-728822,37003786	-182205,592509465	0	0	0	0	-364411,18501893	-1457644,74007572	-364411,18501893	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-182205,592509465	-721521,501123541	-178555,158052305	0	0	0	0	-364411,18501893	-1443043,00224708	-357110,316104611	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-178555,158052305	-686972,096569414	-164930,890232402	0	0	0	0	-357110,316104611	-1373944,19313883	-329861,780464804	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-164930,890232402	-329861,780464804	0	0	0	0	0	-329861,780464804	-659723,560929607	
