4,46780102068943E-12
-1,88779885088314E-13
8,37055589553198E-13
-3,53686406221303E-14
1,6833543074403E-12
-7,11275019650331E-14
1,37415780660377E-12
-5,80629810394677E-14
1,6833543074403E-12
-7,11275019650337E-14
8,37055589553197E-13
-3,53686406221299E-14
4,46780102068943E-12
-1,88779885088315E-13
8,07564004300798E-13
-3,41225411400636E-14
1,50625893625137E-13
-6,3645226633173E-15
2,98036020199665E-13
-1,25931086819951E-14
2,41958283899321E-13
-1,02236340885635E-14
2,98036020199665E-13
-1,25931086819949E-14
1,50625893625137E-13
-6,36452266331732E-15
8,07564004300798E-13
-3,41225411400639E-14
1,22751849080505E-12
-5,18668933506664E-14
2,15250799573049E-13
-9,0951183048918E-15
4,00826439564038E-13
-1,69363048036553E-14
3,23096248126714E-13
-1,36519488093613E-14
4,00826439564038E-13
-1,69363048036553E-14
2,15250799573049E-13
-9,09511830489185E-15
1,22751849080505E-12
-5,1866893350666E-14
7,73162840836814E-13
-3,26688560174122E-14
1,19189147759677E-13
-5,03617149792722E-15
1,4666905833516E-13
-6,19728566650219E-15
9,36257502842362E-14
-3,9560216919121E-15
1,46669058335159E-13
-6,19728566650224E-15
1,19189147759676E-13
-5,03617149792701E-15
7,73162840836814E-13
-3,26688560174122E-14
7,24338728968597E-13
-3,06058418236396E-14
1,007245007241E-13
-4,25596906386694E-15
9,62501474394839E-14
-4,0669048472923E-15
5,35806570756074E-14
-2,26397115636059E-15
9,62501474394839E-14
-4,06690484729221E-15
1,007245007241E-13
-4,2559690638671E-15
7,24338728968598E-13
-3,06058418236394E-14
7,73162840836814E-13
-3,26688560174121E-14
1,19189147759677E-13
-5,03617149792718E-15
1,4666905833516E-13
-6,1972856665022E-15
9,36257502842361E-14
-3,95602169191212E-15
1,4666905833516E-13
-6,19728566650232E-15
1,19189147759676E-13
-5,0361714979271E-15
7,73162840836814E-13
-3,2668856017412E-14
1,22751849080506E-12
-5,18668933506661E-14
2,15250799573049E-13
-9,09511830489164E-15
4,00826439564038E-13
-1,69363048036554E-14
3,23096248126714E-13
-1,36519488093611E-14
4,00826439564038E-13
-1,69363048036552E-14
2,15250799573049E-13
-9,09511830489187E-15
1,22751849080506E-12
-5,18668933506662E-14
8,07564004300798E-13
-3,41225411400638E-14
1,50625893625137E-13
-6,36452266331761E-15
2,98036020199665E-13
-1,2593108681995E-14
2,41958283899321E-13
-1,02236340885636E-14
2,98036020199665E-13
-1,2593108681995E-14
1,50625893625137E-13
-6,36452266331711E-15
8,07564004300797E-13
-3,41225411400639E-14
4,46780102068943E-12
-1,88779885088314E-13
8,37055589553197E-13
-3,53686406221297E-14
1,6833543074403E-12
-7,11275019650333E-14
1,37415780660377E-12
-5,8062981039468E-14
1,6833543074403E-12
-7,11275019650335E-14
8,37055589553198E-13
-3,53686406221306E-14
4,46780102068943E-12
-1,88779885088314E-13
