1,17964682445982E-11
-4,98438604796624E-13
2,20757049424309E-12
-9,328045379598E-14
9,60259221981552E-12
-4,05738688178155E-13
3,85817066261063E-12
-1,63024494410163E-13
1,46794633818085E-11
-6,2025383027503E-13
3,60423143895285E-12
-1,52290793318818E-13
8,19605799411217E-13
-3,46322798148663E-14
2,43686629352639E-12
-1,02965891934976E-13
8,52383613746689E-13
-3,60176244985631E-14
4,53813386351539E-12
-1,91751278306497E-13
6,16272541694935E-12
-2,60397185839695E-13
1,23935596970073E-12
-5,23695489350343E-14
2,69079612567201E-12
-1,13695065900912E-13
1,04786962373822E-12
-4,4279041126807E-14
7,12657516356236E-12
-3,0112316209436E-13
2,91699555352321E-11
-1,23251358527145E-12
4,44658002588901E-12
-1,87893134803664E-13
1,14708787476243E-11
-4,84675587505043E-13
5,71956009958367E-12
-2,41681854285782E-13
3,19728823018403E-11
-1,35094365726763E-12
