-1,09743325538147E-11
-5,28874721794637E-11
24,9999999999988
24,9999999999536
49,9999999999975
50,0000000000357
74,9999999999933
74,9999999999811
99,9999999999785
99,9999999999975
125,000000000025
124,999999999993
149,999999999964
149,999999999971
25,0000000000151
24,9999999999869
-12,3788738512842
-12,3788770866839
-9,70315694112438
-9,70315927085392
-17,2641790721046
-17,2641837542753
-22,3068960261443
-22,3069017706469
-28,9314556311148
-28,9314639035223
-35,6220703561348
-35,6220813268503
50,0000000000032
50,0000000000013
-10,1758020730219
-10,1758028391916
6,44987031315944
6,44987256739528
3,18176069370148
3,18176199730225
5,63796607314849
5,63796845676346
7,30114210540016
7,30114568167905
9,52309709147093
9,52310248459502
74,9999999999758
75,0000000000765
-19,0064725801682
-19,0064757690278
0,536304525301397
0,536304409238443
-3,933253747899
-3,93325470544832
-3,39779894747605
-3,39779988436783
-5,13220437457643
-5,13220658250704
-6,08733725288612
-6,08734086530423
100,000000000134
100,00000000002
-6,19911466826879
-6,19911289196536
10,0805872936748
10,080588644748
5,75276316740784
5,75276409511364
8,50071172038808
8,50071311427045
11,653515226152
11,6535182872627
14,6814019743501
14,6814074677719
125,000000000001
125,000000000004
-65,6940483385441
-65,6940578600485
-18,3488309912598
-18,3488321285602
-25,2189750982852
-25,2189779240668
-28,5501403711073
-28,5501431894178
-42,2227314960043
-42,2227377060438
-52,2677874332814
-52,267797545939
150,00000000005
150,000000000109
152,069063257441
152,069063257431
158,113883008423
158,113883008429
167,705098312482
167,705098312482
180,2775637732
180,2775637732
195,256241897666
195,256241897666
212,132034355964
212,132034355964
175,00000000001
174,999999999969
-104,834078927119
-104,834106568549
-36,5778005768596
-36,5778067487086
-58,5719316615067
-58,5719474767695
-57,5402106247276
-57,5402241639976
-62,7994287469516
-62,7994459814873
-66,5688456445328
-66,5688652912441
200
200
-21,722409149302
-21,7224047371586
37,9695664431517
37,9695845024048
24,0062212445211
24,0062325368524
30,2085844112611
30,2085997596514
30,9748725026826
30,9748889254662
33,4969048196838
33,4969243096492
